muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22
4124608;S√£o Carlos Do Iva√≠;41;PR;n„o metropolitana;mata atlantica;326,46;Cfa;6588
4124707;S√£o Jer√¥nimo Da Serra;41;PR;n„o metropolitana;mata atlantica;795,2;Cfb;10742
4124806;S√£o Jo√£o;41;PR;n„o metropolitana;mata atlantica;574,01;Cfa;11683
4124905;S√£o Jo√£o Do Caiu√°;41;PR;n„o metropolitana;mata atlantica;395,51;Cfa;5585
4125001;S√£o Jo√£o Do Iva√≠;41;PR;n„o metropolitana;mata atlantica;391,67;Cfa;10665
4125100;S√£o Jo√£o Do Triunfo;41;PR;n„o metropolitana;mata atlantica;845,44;Cfb;13725
4125209;S√£o Jorge D'oeste;41;PR;n„o metropolitana;mata atlantica;490,51;Cfa;9308
4125308;S√£o Jorge Do Iva√≠;41;PR;n„o metropolitana;mata atlantica;383,1;Cfa;5159
4125357;S√£o Jorge Do Patroc√≠nio;41;PR;n„o metropolitana;mata atlantica;269,58;Cfa;6520
4125407;S√£o Jos√© Da Boa Vista;41;PR;n„o metropolitana;mata atlantica;626,28;Cfa;5968
4125456;S√£o Jos√© Das Palmeiras;41;PR;n„o metropolitana;mata atlantica;346,63;Cfa;4063
4125506;S√£o Jos√© Dos Pinhais;41;PR;metropolitana;mata atlantica;885,31;Cfb;327746
4125555;S√£o Manoel Do Paran√°;41;PR;n„o metropolitana;mata atlantica;333,95;Cfa;2132
4125605;S√£o Mateus Do Sul;41;PR;n„o metropolitana;mata atlantica;794,75;Cfb;44313
4125704;S√£o Miguel Do Igua√ßu;41;PR;n„o metropolitana;mata atlantica;265,22;Cfa;29285
4125753;S√£o Pedro Do Igua√ßu;41;PR;n„o metropolitana;mata atlantica;484,14;Cfa;6854
4125803;S√£o Pedro Do Iva√≠;41;PR;n„o metropolitana;mata atlantica;378,72;Cfa;8691
4125902;S√£o Pedro Do Paran√°;41;PR;n„o metropolitana;mata atlantica;328,13;Cfa;2654
4126009;S√£o Sebasti√£o Da Amoreira;41;PR;n„o metropolitana;mata atlantica;659,93;Cfa;8070
4126108;S√£o Tom√©;41;PR;n„o metropolitana;mata atlantica;376,43;Cfa;5385
4126207;Sapopema;41;PR;n„o metropolitana;mata atlantica;712,4;Cfa;6444
4126256;Sarandi;41;PR;n„o metropolitana;mata atlantica;516,37;Cfa;126057
4126272;Saudade Do Igua√ßu;41;PR;n„o metropolitana;mata atlantica;613,51;Cfa;6137
4126306;Seng√©s;41;PR;n„o metropolitana;mata atlantica;901,34;Cfb;17112
4126355;Serran√≥polis Do Igua√ßu;41;PR;n„o metropolitana;mata atlantica;278,19;Cfa;5034
4126405;Sertaneja;41;PR;n„o metropolitana;mata atlantica;369,02;Cfa;5761
4126504;Sertan√≥polis;41;PR;n„o metropolitana;mata atlantica;433,45;Cfa;16694
4126603;Siqueira Campos;41;PR;n„o metropolitana;mata atlantica;651,03;Cfa;24083
4126652;Sulina;41;PR;n„o metropolitana;mata atlantica;548,43;Cfa;3440
4126678;Tamarana;41;PR;n„o metropolitana;mata atlantica;805,85;Cfa;12115
4126702;Tamboara;41;PR;n„o metropolitana;mata atlantica;400,92;Cfa;4879
4126801;Tapejara;41;PR;n„o metropolitana;mata atlantica;440,2;Cfa;15659
4126900;Tapira;41;PR;n„o metropolitana;mata atlantica;318;Cfa;5743
4127007;Teixeira Soares;41;PR;n„o metropolitana;mata atlantica;847,62;Cfb;9565
4127106;Tel√™maco Borba;41;PR;n„o metropolitana;mata atlantica;797,08;Cfb;73331
4127205;Terra Boa;41;PR;n„o metropolitana;mata atlantica;442,01;Cfa;18654
4127304;Terra Rica;41;PR;n„o metropolitana;mata atlantica;360,11;Cfa;14862
4127403;Terra Roxa;41;PR;n„o metropolitana;mata atlantica;311,21;Cfa;18448
4127502;Tibagi;41;PR;n„o metropolitana;mata atlantica;882,97;Cfb;18612
4127601;Tijucas Do Sul;41;PR;metropolitana;mata atlantica;933,08;Cfb;17717
4127700;Toledo;41;PR;n„o metropolitana;mata atlantica;503,2;Cfa;156123
4127809;Tomazina;41;PR;n„o metropolitana;mata atlantica;582,93;Cfa;9659
4127858;Tr√™s Barras Do Paran√°;41;PR;n„o metropolitana;mata atlantica;441,52;Cfa;11142
4127882;Tunas Do Paran√°;41;PR;metropolitana;mata atlantica;886,2;Cfb;8617
4127908;Tuneiras Do Oeste;41;PR;n„o metropolitana;mata atlantica;466,22;Cfa;10332
4127957;Tup√£ssi;41;PR;n„o metropolitana;mata atlantica;549,13;Cfa;8088
4127965;Turvo;41;PR;n„o metropolitana;mata atlantica;993,73;Cfb;16147
4128005;Ubirat√£;41;PR;n„o metropolitana;mata atlantica;420,47;Cfa;24733
4128104;Umuarama;41;PR;n„o metropolitana;mata atlantica;380,96;Cfa;117148
4128203;Uni√£o Da Vit√≥ria;41;PR;n„o metropolitana;mata atlantica;915,26;Cfb;55238
4128302;Uniflor;41;PR;n„o metropolitana;mata atlantica;458,82;Cfa;2136
4128401;Ura√≠;41;PR;n„o metropolitana;mata atlantica;459,1;Cfa;10378
4128500;Wenceslau Braz;41;PR;n„o metropolitana;mata atlantica;690,05;Cfa;18894
4128534;Ventania;41;PR;n„o metropolitana;mata atlantica;844,93;Cfb;9682
4128559;Vera Cruz Do Oeste;41;PR;n„o metropolitana;mata atlantica;524,43;Cfa;9326
4128609;Ver√™;41;PR;n„o metropolitana;mata atlantica;553,22;Cfa;7929
4128625;Alto Para√≠so;41;PR;n„o metropolitana;mata atlantica;297,1;Cfa;3059
4128633;Doutor Ulysses;41;PR;metropolitana;mata atlantica;769,46;Cfb;6216
4128658;Virmond;41;PR;n„o metropolitana;mata atlantica;728,28;Cfa;3813
4128708;Vitorino;41;PR;n„o metropolitana;mata atlantica;789,24;Cfb;9942
4128807;Xambr√™;41;PR;n„o metropolitana;mata atlantica;361,79;Cfa;5769
4200051;Abdon Batista;42;SC;n„o metropolitana;mata atlantica;808,38;Cfb;2600
4200101;Abelardo Luz;42;SC;n„o metropolitana;mata atlantica;892,41;Cfb;17389
4200200;Agrol√¢ndia;42;SC;n„o metropolitana;mata atlantica;636,59;Cfb;11010
4200309;Agron√¥mica;42;SC;n„o metropolitana;mata atlantica;481,68;Cfa;6055
4200408;√Ågua Doce;42;SC;n„o metropolitana;mata atlantica;1180,29;Cfb;6286
4200507;√Åguas De Chapec√≥;42;SC;n„o metropolitana;mata atlantica;329,51;Cfa;5872
4200556;√Åguas Frias;42;SC;n„o metropolitana;mata atlantica;379,36;Cfa;2802
4200606;√Åguas Mornas;42;SC;metropolitana;mata atlantica;590,35;Cfb;6765
4200705;Alfredo Wagner;42;SC;metropolitana;mata atlantica;828,81;Cfb;10455
4200754;Alto Bela Vista;42;SC;n„o metropolitana;mata atlantica;453,26;Cfa;1859
4200804;Anchieta;42;SC;n„o metropolitana;mata atlantica;620,55;Cfa;5942
4200903;Angelina;42;SC;metropolitana;mata atlantica;660,52;Cfb;5497
4201000;Anita Garibaldi;42;SC;n„o metropolitana;mata atlantica;827,78;Cfb;8286
4201109;Anit√°polis;42;SC;metropolitana;mata atlantica;764,95;Cfb;3463
4201208;Ant√¥nio Carlos;42;SC;metropolitana;mata atlantica;360,19;Cfa;11295
4201257;Api√∫na;42;SC;n„o metropolitana;mata atlantica;469,42;Cfa;11926
4201273;Arabut√£;42;SC;n„o metropolitana;mata atlantica;563,7;Cfa;4378
4201307;Araquari;42;SC;n„o metropolitana;mata atlantica;15,76;Cfa;45462
4201406;Ararangu√°;42;SC;n„o metropolitana;mata atlantica;12,36;Cfa;72138
4201505;Armaz√©m;42;SC;n„o metropolitana;mata atlantica;214,06;Cfa;8825
4201604;Arroio Trinta;42;SC;n„o metropolitana;mata atlantica;916,04;Cfb;3556
4201653;Arvoredo;42;SC;n„o metropolitana;mata atlantica;591,11;Cfa;2539
4201703;Ascurra;42;SC;n„o metropolitana;mata atlantica;272,79;Cfa;8408
4201802;Atalanta;42;SC;n„o metropolitana;mata atlantica;598,89;Cfa;3218
4201901;Aurora;42;SC;n„o metropolitana;mata atlantica;579,75;Cfa;6810
4201950;Balne√°rio Arroio Do Silva;42;SC;n„o metropolitana;mata atlantica;7,18;Cfa;15693
4202008;Balne√°rio Cambori√∫;42;SC;n„o metropolitana;mata atlantica;53,68;Cfa;140036
4202057;Balne√°rio Barra Do Sul;42;SC;n„o metropolitana;mata atlantica;13,68;Cfa;14885
4202073;Balne√°rio Gaivota;42;SC;n„o metropolitana;mata atlantica;7,53;Cfa;15353
4202081;Bandeirante;42;SC;n„o metropolitana;mata atlantica;428,23;Cfa;3144
4202099;Barra Bonita;42;SC;n„o metropolitana;mata atlantica;440,04;Cfa;1608
4202107;Barra Velha;42;SC;n„o metropolitana;mata atlantica;33,03;Cfa;45633
4202131;Bela Vista Do Toldo;42;SC;n„o metropolitana;mata atlantica;909,04;Cfb;5863
4202156;Belmonte;42;SC;n„o metropolitana;mata atlantica;442,83;Cfa;2703
4202206;Benedito Novo;42;SC;n„o metropolitana;mata atlantica;624,9;Cfb;10484
4202305;Bigua√ßu;42;SC;metropolitana;mata atlantica;139,6;Cfa;78623
4202404;Blumenau;42;SC;metropolitana;mata atlantica;244,81;Cfa;363340
4202438;Bocaina Do Sul;42;SC;n„o metropolitana;mata atlantica;986;Cfb;3514
4202453;Bombinhas;42;SC;n„o metropolitana;mata atlantica;38,82;Cfa;24416
4202503;Bom Jardim Da Serra;42;SC;n„o metropolitana;mata atlantica;1322,33;Cfb;4362
4202537;Bom Jesus;42;SC;n„o metropolitana;mata atlantica;695,1;Cfb;2721
4202578;Bom Jesus Do Oeste;42;SC;n„o metropolitana;mata atlantica;635,64;Cfa;2182
4202602;Bom Retiro;42;SC;n„o metropolitana;mata atlantica;1004,32;Cfb;8698
4202701;Botuver√°;42;SC;n„o metropolitana;mata atlantica;435,49;Cfa;5368
4202800;Bra√ßo Do Norte;42;SC;n„o metropolitana;mata atlantica;230,27;Cfa;34113
4202859;Bra√ßo Do Trombudo;42;SC;n„o metropolitana;mata atlantica;571,02;Cfa;3954
4202875;Brun√≥polis;42;SC;n„o metropolitana;mata atlantica;875,16;Cfb;2488
4202909;Brusque;42;SC;n„o metropolitana;mata atlantica;184,29;Cfa;141676
4203006;Ca√ßador;42;SC;n„o metropolitana;mata atlantica;1065,99;Cfb;74105
4203105;Caibi;42;SC;n„o metropolitana;mata atlantica;351,7;Cfa;6199
4203154;Calmon;42;SC;n„o metropolitana;mata atlantica;1157,78;Cfb;3465
4203204;Cambori√∫;42;SC;n„o metropolitana;mata atlantica;177,06;Cfa;112167
4203253;Cap√£o Alto;42;SC;n„o metropolitana;mata atlantica;950,22;Cfb;2892
4203303;Campo Alegre;42;SC;n„o metropolitana;mata atlantica;915,21;Cfb;12318
4203402;Campo Belo Do Sul;42;SC;n„o metropolitana;mata atlantica;897,98;Cfb;7345
4203501;Campo Er√™;42;SC;n„o metropolitana;mata atlantica;798,18;Cfb;9562
4203600;Campos Novos;42;SC;n„o metropolitana;mata atlantica;852,13;Cfb;36976
4203709;Canelinha;42;SC;metropolitana;mata atlantica;161,56;Cfa;12759
4203808;Canoinhas;42;SC;n„o metropolitana;mata atlantica;831,38;Cfb;54848
4203907;Capinzal;42;SC;n„o metropolitana;mata atlantica;649,04;Cfb;23184
4203956;Capivari De Baixo;42;SC;n„o metropolitana;mata atlantica;13,56;Cfa;22873
4204004;Catanduvas;42;SC;n„o metropolitana;mata atlantica;910,34;Cfb;10565
4204103;Caxambu Do Sul;42;SC;n„o metropolitana;mata atlantica;362,01;Cfa;4614
4204152;Celso Ramos;42;SC;n„o metropolitana;mata atlantica;734,09;Cfb;2802
4204178;Cerro Negro;42;SC;n„o metropolitana;mata atlantica;867,31;Cfb;3318
4204194;Chapad√£o Do Lageado;42;SC;n„o metropolitana;mata atlantica;603,42;Cfb;2949
4204202;Chapec√≥;42;SC;metropolitana;mata atlantica;581,79;Cfa;251150
4204251;Cocal Do Sul;42;SC;n„o metropolitana;mata atlantica;101,55;Cfa;17241
4204301;Conc√≥rdia;42;SC;n„o metropolitana;mata atlantica;589,59;Cfa;81625
4204350;Cordilheira Alta;42;SC;n„o metropolitana;mata atlantica;643,6;Cfa;4735
4204400;Coronel Freitas;42;SC;n„o metropolitana;mata atlantica;462,49;Cfa;10303
4204459;Coronel Martins;42;SC;n„o metropolitana;mata atlantica;617,25;Cfa;2069
4204509;Corup√°;42;SC;n„o metropolitana;mata atlantica;576,45;Cfb;15287
4204558;Correia Pinto;42;SC;n„o metropolitana;mata atlantica;906,46;Cfb;15720
4204608;Crici√∫ma;42;SC;metropolitana;mata atlantica;50,64;Cfa;231088
4204707;Cunha Por√£;42;SC;n„o metropolitana;mata atlantica;525,87;Cfa;10904
4204756;Cunhata√≠;42;SC;n„o metropolitana;mata atlantica;462,62;Cfa;1757
4204806;Curitibanos;42;SC;n„o metropolitana;mata atlantica;914,13;Cfb;40289
4204905;Descanso;42;SC;n„o metropolitana;mata atlantica;441,97;Cfa;8559
4205001;Dion√≠sio Cerqueira;42;SC;n„o metropolitana;mata atlantica;721,99;Cfa;14989
4205100;Dona Emma;42;SC;n„o metropolitana;mata atlantica;521,83;Cfa;4006
4205159;Doutor Pedrinho;42;SC;n„o metropolitana;mata atlantica;792,95;Cfb;3670
4205175;Entre Rios;42;SC;n„o metropolitana;mata atlantica;499,14;Cfa;3322
4205191;Ermo;42;SC;n„o metropolitana;mata atlantica;22,25;Cfa;2270
4205209;Erval Velho;42;SC;n„o metropolitana;mata atlantica;758,13;Cfb;4824
4205308;Faxinal Dos Guedes;42;SC;n„o metropolitana;mata atlantica;843,65;Cfb;10965
4205357;Flor Do Sert√£o;42;SC;n„o metropolitana;mata atlantica;373,05;Cfa;1784
4205407;Florian√≥polis;42;SC;metropolitana;mata atlantica;45,05;Cfa;574200
4205431;Formosa Do Sul;42;SC;n„o metropolitana;mata atlantica;592,8;Cfa;2682
4205456;Forquilhinha;42;SC;n„o metropolitana;mata atlantica;19,09;Cfa;31692
4205506;Fraiburgo;42;SC;n„o metropolitana;mata atlantica;1000,09;Cfb;33662
4205555;Frei Rog√©rio;42;SC;n„o metropolitana;mata atlantica;865,89;Cfb;2411
4205605;Galv√£o;42;SC;n„o metropolitana;mata atlantica;721,49;Cfb;3219
4205704;Garopaba;42;SC;metropolitana;mata atlantica;85,36;Cfa;29801
4205803;Garuva;42;SC;n„o metropolitana;mata atlantica;360,52;Cfa;18697
4205902;Gaspar;42;SC;n„o metropolitana;mata atlantica;138,03;Cfa;73053
4206009;Governador Celso Ramos;42;SC;metropolitana;mata atlantica;85,3;Cfa;17306
4206108;Gr√£o Par√°;42;SC;n„o metropolitana;mata atlantica;430,58;Cfa;6149
4206207;Gravatal;42;SC;n„o metropolitana;mata atlantica;143,79;Cfa;14022
4206306;Guabiruba;42;SC;n„o metropolitana;mata atlantica;241,98;Cfa;24578
4206405;Guaraciaba;42;SC;n„o metropolitana;mata atlantica;553,7;Cfa;11154
4206504;Guaramirim;42;SC;n„o metropolitana;mata atlantica;59,51;Cfa;46502
4206603;Guaruj√° Do Sul;42;SC;n„o metropolitana;mata atlantica;683,34;Cfa;4819
4206652;Guatamb√∫;42;SC;n„o metropolitana;mata atlantica;504,04;Cfa;8400
4206702;Herval D'oeste;42;SC;n„o metropolitana;mata atlantica;787,44;Cfb;21339
4206751;Ibiam;42;SC;n„o metropolitana;mata atlantica;893,99;Cfb;2003
4206801;Ibicar√©;42;SC;n„o metropolitana;mata atlantica;755,38;Cfb;3267
4206900;Ibirama;42;SC;n„o metropolitana;mata atlantica;432,62;Cfa;21425
4207007;I√ßara;42;SC;n„o metropolitana;mata atlantica;22,22;Cfa;64456
4207106;Ilhota;42;SC;n„o metropolitana;mata atlantica;104,7;Cfa;20319
4207205;Imaru√≠;42;SC;n„o metropolitana;mata atlantica;169,65;Cfa;12331
4207304;Imbituba;42;SC;n„o metropolitana;mata atlantica;31,22;Cfa;54258
4207403;Imbuia;42;SC;n„o metropolitana;mata atlantica;746,93;Cfb;5988
4207502;Indaial;42;SC;n„o metropolitana;mata atlantica;388,68;Cfa;71369
4207577;Iomer√™;42;SC;n„o metropolitana;mata atlantica;861,99;Cfb;2865
4207601;Ipira;42;SC;n„o metropolitana;mata atlantica;581,55;Cfa;4580
4207650;Ipor√£ Do Oeste;42;SC;n„o metropolitana;mata atlantica;432,28;Cfa;9333
4207684;Ipua√ßu;42;SC;n„o metropolitana;mata atlantica;661,77;Cfa;7726
4207700;Ipumirim;42;SC;n„o metropolitana;mata atlantica;751,26;Cfb;7815
4207759;Iraceminha;42;SC;n„o metropolitana;mata atlantica;419,49;Cfa;3987
4207809;Irani;42;SC;n„o metropolitana;mata atlantica;886,77;Cfb;10014
4207858;Irati;42;SC;n„o metropolitana;mata atlantica;547,95;Cfa;2069
4207908;Irine√≥polis;42;SC;n„o metropolitana;mata atlantica;830;Cfb;10298
4208005;It√°;42;SC;n„o metropolitana;mata atlantica;428,8;Cfa;7063
4208104;Itai√≥polis;42;SC;n„o metropolitana;mata atlantica;812,19;Cfb;22065
4208203;Itaja√≠;42;SC;metropolitana;mata atlantica;67,55;Cfa;291169
4208302;Itapema;42;SC;n„o metropolitana;mata atlantica;125,12;Cfa;76247
4208401;Itapiranga;42;SC;n„o metropolitana;mata atlantica;272,97;Cfa;16503
4208450;Itapo√°;42;SC;n„o metropolitana;mata atlantica;27,51;Cfa;30731
4208500;Ituporanga;42;SC;n„o metropolitana;mata atlantica;554,88;Cfa;26694
4208609;Jabor√°;42;SC;n„o metropolitana;mata atlantica;785,38;Cfb;4314
4208708;Jacinto Machado;42;SC;n„o metropolitana;mata atlantica;228,72;Cfa;10624
4208807;Jaguaruna;42;SC;n„o metropolitana;mata atlantica;18,67;Cfa;19538
4208906;Jaragu√° Do Sul;42;SC;n„o metropolitana;mata atlantica;316,14;Cfa;193304
4208955;Jardin√≥polis;42;SC;n„o metropolitana;mata atlantica;515,64;Cfa;1785
4209003;Joa√ßaba;42;SC;n„o metropolitana;mata atlantica;761,95;Cfb;29976
4209102;Joinville;42;SC;metropolitana;mata atlantica;311,33;Cfa;617979
4209151;Jos√© Boiteux;42;SC;n„o metropolitana;mata atlantica;609,5;Cfb;5991
4209177;Jupi√°;42;SC;n„o metropolitana;mata atlantica;765,95;Cfb;2542
4209201;Lacerd√≥polis;42;SC;n„o metropolitana;mata atlantica;665,42;Cfb;2256
4209300;Lages;42;SC;n„o metropolitana;mata atlantica;986,79;Cfb;164881
4209409;Laguna;42;SC;n„o metropolitana;mata atlantica;18,99;Cfa;41269
4209458;Lajeado Grande;42;SC;n„o metropolitana;mata atlantica;593,94;Cfa;1682
4209508;Laurentino;42;SC;n„o metropolitana;mata atlantica;480,81;Cfa;7524
4209607;Lauro M√ºller;42;SC;n„o metropolitana;mata atlantica;471;Cfa;14192
4209706;Lebon R√©gis;42;SC;n„o metropolitana;mata atlantica;1104,73;Cfb;11553
4209805;Leoberto Leal;42;SC;metropolitana;mata atlantica;727,44;Cfb;3334
4209854;Lind√≥ia Do Sul;42;SC;n„o metropolitana;mata atlantica;799,58;Cfb;4549
4209904;Lontras;42;SC;n„o metropolitana;mata atlantica;531,23;Cfa;12913
4210001;Luiz Alves;42;SC;n„o metropolitana;mata atlantica;194,49;Cfa;12249
4210035;Luzerna;42;SC;n„o metropolitana;mata atlantica;763,13;Cfb;5760
4210050;Macieira;42;SC;n„o metropolitana;mata atlantica;1095,43;Cfb;1778
4210100;Mafra;42;SC;n„o metropolitana;mata atlantica;850,59;Cfb;55463
4210209;Major Gercino;42;SC;metropolitana;mata atlantica;600,54;Cfb;3887
4210308;Major Vieira;42;SC;n„o metropolitana;mata atlantica;861,38;Cfb;7359
4210407;Maracaj√°;42;SC;n„o metropolitana;mata atlantica;13,28;Cfa;7825
4210506;Maravilha;42;SC;n„o metropolitana;mata atlantica;566,84;Cfa;28045
4210555;Marema;42;SC;n„o metropolitana;mata atlantica;482,24;Cfa;2177
4210605;Massaranduba;42;SC;n„o metropolitana;mata atlantica;168,34;Cfa;18922
4210704;Matos Costa;42;SC;n„o metropolitana;mata atlantica;1099,08;Cfb;2762
4210803;Meleiro;42;SC;n„o metropolitana;mata atlantica;32,09;Cfa;6940
4210852;Mirim Doce;42;SC;n„o metropolitana;mata atlantica;707,87;Cfb;2502
4210902;Modelo;42;SC;n„o metropolitana;mata atlantica;522,33;Cfa;4085
4211009;Monda√≠;42;SC;n„o metropolitana;mata atlantica;284,18;Cfa;9961
4211058;Monte Carlo;42;SC;n„o metropolitana;mata atlantica;959,11;Cfb;9131
4211108;Monte Castelo;42;SC;n„o metropolitana;mata atlantica;922,48;Cfb;7754
4211207;Morro Da Fuma√ßa;42;SC;n„o metropolitana;mata atlantica;42,76;Cfa;18687
4211256;Morro Grande;42;SC;n„o metropolitana;mata atlantica;355,88;Cfa;2982
4211306;Navegantes;42;SC;n„o metropolitana;mata atlantica;34,74;Cfa;88655
4211405;Nova Erechim;42;SC;n„o metropolitana;mata atlantica;375,68;Cfa;5179
4211454;Nova Itaberaba;42;SC;n„o metropolitana;mata atlantica;441,68;Cfa;4432
4211504;Nova Trento;42;SC;metropolitana;mata atlantica;389,08;Cfa;13645
4211603;Nova Veneza;42;SC;n„o metropolitana;mata atlantica;170,15;Cfa;13396
4211652;Novo Horizonte;42;SC;n„o metropolitana;mata atlantica;701,47;Cfa;2652
4211702;Orleans;42;SC;n„o metropolitana;mata atlantica;413,74;Cfa;23531
4211751;Otac√≠lio Costa;42;SC;n„o metropolitana;mata atlantica;873,01;Cfb;17357
4211801;Ouro;42;SC;n„o metropolitana;mata atlantica;650,78;Cfb;7025
4211850;Ouro Verde;42;SC;n„o metropolitana;mata atlantica;822,52;Cfb;2168
4211876;Paial;42;SC;n„o metropolitana;mata atlantica;418,93;Cfa;1931
4211892;Painel;42;SC;n„o metropolitana;mata atlantica;1195,84;Cfb;2199
4211900;Palho√ßa;42;SC;metropolitana;mata atlantica;162,36;Cfa;236638
4212007;Palma Sola;42;SC;n„o metropolitana;mata atlantica;740,21;Cfb;7601
4212056;Palmeira;42;SC;n„o metropolitana;mata atlantica;874,39;Cfb;2627
4212106;Palmitos;42;SC;n„o metropolitana;mata atlantica;349,16;Cfa;15627
4212205;Papanduva;42;SC;n„o metropolitana;mata atlantica;752,14;Cfb;19132
4212239;Para√≠so;42;SC;n„o metropolitana;mata atlantica;475,5;Cfa;4437
4212254;Passo De Torres;42;SC;n„o metropolitana;mata atlantica;6,64;Cfa;12875
4212270;Passos Maia;42;SC;n„o metropolitana;mata atlantica;1028,71;Cfb;4025
4212304;Paulo Lopes;42;SC;metropolitana;mata atlantica;343,36;Cfa;9326
4212403;Pedras Grandes;42;SC;n„o metropolitana;mata atlantica;241,01;Cfa;4233
4212502;Penha;42;SC;n„o metropolitana;mata atlantica;48,91;Cfa;33400
4212601;Peritiba;42;SC;n„o metropolitana;mata atlantica;588,23;Cfa;2993
4212650;Pescaria Brava;42;SC;n„o metropolitana;mata atlantica;10;Cfa;10224
4212700;Petrol√¢ndia;42;SC;n„o metropolitana;mata atlantica;684,21;Cfb;6718
4212809;Balne√°rio Pi√ßarras;42;SC;n„o metropolitana;mata atlantica;28,21;Cfa;28177
4212908;Pinhalzinho;42;SC;n„o metropolitana;mata atlantica;462,36;Cfa;21495
4213005;Pinheiro Preto;42;SC;n„o metropolitana;mata atlantica;800,17;Cfb;3469
4213104;Piratuba;42;SC;n„o metropolitana;mata atlantica;538,63;Cfa;5746
4213153;Planalto Alegre;42;SC;n„o metropolitana;mata atlantica;471,96;Cfa;2946
4213203;Pomerode;42;SC;n„o metropolitana;mata atlantica;222,09;Cfa;34699
4213302;Ponte Alta;42;SC;n„o metropolitana;mata atlantica;903,84;Cfb;4437
4213351;Ponte Alta Do Norte;42;SC;n„o metropolitana;mata atlantica;1026,77;Cfb;3217
4213401;Ponte Serrada;42;SC;n„o metropolitana;mata atlantica;1020,69;Cfb;10414
4213500;Porto Belo;42;SC;n„o metropolitana;mata atlantica;79,53;Cfa;27726
4213609;Porto Uni√£o;42;SC;n„o metropolitana;mata atlantica;965,76;Cfb;32190
4213708;Pouso Redondo;42;SC;n„o metropolitana;mata atlantica;525,06;Cfa;17143
4213807;Praia Grande;42;SC;n„o metropolitana;mata atlantica;322,49;Cfa;8131
4213906;Presidente Castello Branco;42;SC;n„o metropolitana;mata atlantica;682,29;Cfb;1692
4214003;Presidente Get√∫lio;42;SC;n„o metropolitana;mata atlantica;479,2;Cfa;21231
4214102;Presidente Nereu;42;SC;n„o metropolitana;mata atlantica;567,25;Cfb;2300
4214151;Princesa;42;SC;n„o metropolitana;mata atlantica;614,73;Cfa;2964
4214201;Quilombo;42;SC;n„o metropolitana;mata atlantica;488,1;Cfa;11027
4214300;Rancho Queimado;42;SC;metropolitana;mata atlantica;883,42;Cfb;3252
4214409;Rio Das Antas;42;SC;n„o metropolitana;mata atlantica;939,14;Cfb;6221
4214508;Rio Do Campo;42;SC;n„o metropolitana;mata atlantica;732,41;Cfb;6447
4214607;Rio Do Oeste;42;SC;n„o metropolitana;mata atlantica;413,95;Cfa;7623
4214706;Rio Dos Cedros;42;SC;n„o metropolitana;mata atlantica;669,2;Cfb;10879
4214805;Rio Do Sul;42;SC;n„o metropolitana;mata atlantica;528,51;Cfa;70952
4214904;Rio Fortuna;42;SC;n„o metropolitana;mata atlantica;378,52;Cfa;4885
4215000;Rio Negrinho;42;SC;n„o metropolitana;mata atlantica;913,98;Cfb;38531
4215059;Rio Rufino;42;SC;n„o metropolitana;mata atlantica;1133,89;Cfb;2432
4215075;Riqueza;42;SC;n„o metropolitana;mata atlantica;339,18;Cfa;4769
4215109;Rodeio;42;SC;n„o metropolitana;mata atlantica;273,04;Cfa;12715
4215208;Romel√¢ndia;42;SC;n„o metropolitana;mata atlantica;470,03;Cfa;4826
4215307;Salete;42;SC;n„o metropolitana;mata atlantica;620,89;Cfb;7502
4215356;Saltinho;42;SC;n„o metropolitana;mata atlantica;669,89;Cfa;3626
4215406;Salto Veloso;42;SC;n„o metropolitana;mata atlantica;983,71;Cfb;4416
4215455;Sang√£o;42;SC;n„o metropolitana;mata atlantica;38,69;Cfa;12995
4215505;Santa Cec√≠lia;42;SC;n„o metropolitana;mata atlantica;1100,92;Cfb;15247
4215554;Santa Helena;42;SC;n„o metropolitana;mata atlantica;411,19;Cfa;2427
4215604;Santa Rosa De Lima;42;SC;n„o metropolitana;mata atlantica;499,01;Cfa;2002
4215653;Santa Rosa Do Sul;42;SC;n„o metropolitana;mata atlantica;32,77;Cfa;9308
4215679;Santa Terezinha;42;SC;n„o metropolitana;mata atlantica;632,84;Cfb;8061
4215687;Santa Terezinha Do Progresso;42;SC;n„o metropolitana;mata atlantica;546,96;Cfa;2580
4215695;Santiago Do Sul;42;SC;n„o metropolitana;mata atlantica;599,78;Cfa;1642
4215703;Santo Amaro Da Imperatriz;42;SC;metropolitana;mata atlantica;495,82;Cfa;28260
4215752;S√£o Bernardino;42;SC;n„o metropolitana;mata atlantica;690;Cfa;2651
4215802;S√£o Bento Do Sul;42;SC;n„o metropolitana;mata atlantica;781,59;Cfb;82760
4215901;S√£o Bonif√°cio;42;SC;metropolitana;mata atlantica;614,83;Cfb;2950
4216008;S√£o Carlos;42;SC;n„o metropolitana;mata atlantica;372,66;Cfa;10279
4216057;S√£o Crist√≥v√£o Do Sul;42;SC;n„o metropolitana;mata atlantica;1066,17;Cfb;6092
4216107;S√£o Domingos;42;SC;n„o metropolitana;mata atlantica;678,62;Cfa;8984
4216206;S√£o Francisco Do Sul;42;SC;n„o metropolitana;mata atlantica;38,25;Cfa;52428
